group,stu_id,type,content,
0,s10023,3,核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。只有核能發生事故會造成「極為毀滅性而且全面性」的傷害，無法承受核能災變所付出的代價。,07/21/16 03:59 PM
0,s10023,1,核能發電的燃料棒使用大約兩年以後可以廢棄，稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。,07/21/16 03:59 PM
0,s10023,1,有員工疑似因為長期處在輻射環境中得到癌症,07/21/16 03:58 PM
0,s10023,4,核電廠退休員工控訴害罹癌　向台電求償遭拒,07/21/16 03:58 PM
0,s10023,4,台灣的另類世界之「最」-[最危險的核電廠,07/21/16 03:58 PM
0,s10023,4,【台灣必須廢核的10個理由】台灣是唯一將核電廠建在首都圈的國家,07/21/16 03:57 PM
0,s10023,4,核電廠基本資料,07/21/16 03:57 PM
0,s10024,3,近年來，由於社會的進步，人們對於電力的需求可說是越來越多，再加上台灣土地與天然資源有限，風力及太陽光電等再生能源有其地理條件與其他限制，難以提供充足且穩定之電力。因此在目前的能源科技現況下，核能與再生能源均是乾淨能源的夥伴，而非競爭者。,07/21/16 03:57 PM
0,s10023,4,台灣現有的核電廠及其位置,07/21/16 03:57 PM
0,s10024,3,近年來，由於社會的進步，人們對於電力的需求可說是越來越多，再加上台灣土地與天然資源有限，風力及太陽光電等再生能源有其地理條件與其他限制，難以提供充足且穩定之電力。因此在目前的能源科技現況下，核能與再生能源均是乾淨能源的夥伴，而非競爭者。,07/21/16 03:56 PM
0,s10023,2,核電廠OR員工OR,07/21/16 03:56 PM
0,s10024,3,近年來，由於社會的進步，人們對於電力的需求可說是越來越多，再加上,07/21/16 03:56 PM
0,s10023,4,核能發電現況與展望,07/21/16 03:56 PM
0,s10024,3,近年來，由於社會的進步，人們對於電力的需求可說是越來越多，,07/21/16 03:56 PM
0,s10023,4,為什麼台灣不用風力、太陽光電替代核能發電廠？,07/21/16 03:55 PM
0,s10023,4,核能發電的神學反省,07/21/16 03:55 PM
0,s10024,1,如果核能發展對於人體有明顯的影響，那首當其衝的應該會是在台電(或是核電廠)工作的人，任何發電廠都有可能發生意外，不能因為翻\發生過意外就不繼續發展核能，就好像不能因為咬到舌頭而不吃飯吧,07/21/16 03:55 PM
0,s10024,4,核能發電現況與展望,07/21/16 03:54 PM
0,s10024,3,如果核能發展對於人體有明顯的影響，那首當其衝的應該會是在台電(或是核電廠)工作的人，任何發電廠都有可能發生意外，不能因為翻發生過意外就不繼續發展核能，就好像不能因為咬到舌頭而不吃飯吧,07/21/16 03:54 PM
0,s10023,3,核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。只有核能發生事故會造成「極為毀滅性而且全面性」的傷害，無法承受核能災變所付出的代價。,07/21/16 03:54 PM
0,s10023,1,由於目前地球溫室效應嚴重，保留一小部分的核能發電確實有其必要性，但是不能因為這個理由就大量使用。,07/21/16 03:54 PM
0,s10023,3,核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。無法承受核能災變所付出的代價,07/21/16 03:53 PM
0,s10023,3,核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。,07/21/16 03:52 PM
0,s10023,4,核能發電的優缺點,07/21/16 03:52 PM
0,s10024,4,終止核能發電,07/21/16 03:50 PM
0,s10023,1,繼續使用核能發電代表繼續使核電廠周圍的人口曝露在輻射的風險中。核電廠例行釋放或是意外事件大釋放出的電離輻射導致細胞損傷與基因突變，進而導致癌症與其他相關疾病。特別是兒童所受的傷害更大。,07/21/16 03:50 PM
0,s10024,1,核能發電的成本，反核的人永遠都說核能發電的成本比火力發電高出數十倍；擁核的人永遠都說核能發電的成本只有火力發電的幾分之一，到底誰說的才是對的呢？人類是所有生物裏最自私的一種，永遠只挑對自己有利的話來說。關於這個問題，我只有一個答案，核能發電的成本與目前使用燃煤的火力發電成本相當，並不會高多少，也不會低到那裏去，理由很簡單，如果核能發電的成本真的那麼高，那麼全世界就不會有這麼多核能電廠在運作了。,07/21/16 03:49 PM
0,s10023,4,核能發電是開啟潘朵拉災難的盒子！,07/21/16 03:49 PM
0,s10023,4,核能發電是開啟潘朵拉災難的盒子！,07/21/16 03:49 PM
0,s10024,3,核能發電的成本，反核的人永遠都說核能發電的成本比火力發電高出數十倍；擁核的人永遠都說核能發電的成本只有火力發電的幾分之一，到底誰說的才是對的呢？人類是所有生物裏最自私的一種，永遠只挑對自己有利的話來說。關於這個問題，我只有一個答案，核能發電的成本與目前使用燃煤的火力發電成本相當，並不會高多少，也不會低到那裏去，理由很簡單，如果核能發電的成本真的那麼高，那麼全世界就不會有這麼多核能電廠在運作了。,07/21/16 03:49 PM
0,s10024,3,核能發電的成本，反核的人永遠都說核能發電的成本比火力發電高出數十倍；擁核的人永遠都說核能發電的成本只有火力發電的幾分之一，到底誰說的才是對的呢？人類是所有生物裏最自私的一種，永遠只挑對自己有利的話來說。關於這個問題，我只有一個答案，核能發電的成本與目前使用燃煤的火力發電成本相當，並不會高多少，也不會低到那裏去，理由很簡單，如果核能發電的成本真的那麼高，那麼全世界就不會有這麼多核能電廠在運作了。,07/21/16 03:48 PM
0,s10023,4,美麗新世界的驅動力–核能發電的前世今生與未來,07/21/16 03:48 PM
0,s10024,2,核能發電OROR,07/21/16 03:47 PM
0,s10024,1,太陽能發電一樣有穩定性不好的問題，太陽越大發出的電越多，因此晚上不能發電，另外遇到陰天也不大能發電。[那台灣北部，冬天會經常有寒流通過，這段時間經常會下雨、陰天，就不適合發展太陽能發電。[另一個太陽能發電的最大問題是轉換效率很差，目前的太陽能發電產品，太陽能板轉換效率大概只有15%上下，100單位的光只能產生15[單位的電，很低。[,07/21/16 03:47 PM
0,s10024,4,核能發電的優缺點,07/21/16 03:47 PM
0,s10024,4,核能發電的優缺點,07/21/16 03:47 PM
0,s10024,3,太陽能發電一樣有穩定性不好的問題，太陽越大發出的電越多，因此晚上不能發電，另外遇到陰天也不大能發電。[那台灣北部，冬天會經常有寒流通過，這段時間經常會下雨、陰天，就不適合發展太陽能發電。[另一個太陽能發電的最大問題是轉換效率很差，目前的太陽能發電產品，太陽能板轉換效率大概只有15%上下，100單位的光只能產生15[單位的電，很低。[,07/21/16 03:46 PM
0,s10024,1,風力發電是不錯的發電方式，風轉成電的轉換效率不錯，但問題在於，風力發電受限於風，風並不是穩定的一直吹，而是有時大有時小，這會造成發出來的電力有時多有時少，穩定性並不好。,07/21/16 03:46 PM
0,s10024,3,太陽能發電一樣有穩定性不好的問題，太陽越大發出的電越多，因此晚上不能發電，,07/21/16 03:46 PM
0,s10024,4,台灣～核能發電～再生能源,07/21/16 03:45 PM
0,s10023,4,台灣～核能發電～再生能源,07/21/16 03:45 PM
0,s10024,2,發電OROR,07/21/16 03:45 PM
0,s10024,4,火力發電,07/21/16 03:45 PM
0,s10024,2,發電OROR,07/21/16 03:45 PM
0,s10024,2,發電OROR,07/21/16 03:45 PM
0,s10024,2,太陽能發電OROR,07/21/16 03:45 PM
0,s10024,4,火力發電,07/21/16 03:45 PM
0,s10024,4,生質能發電,07/21/16 03:45 PM
0,s10024,4,火力發電,07/21/16 03:44 PM
0,s10024,1,風力發電不安定性太高,07/21/16 03:44 PM
0,s10024,4,火力發電,07/21/16 03:44 PM
0,s10023,3,世界各科技先進國家紛紛虛心檢討本國核能安全與能源政策時，我們的台電與政府官員，居然還能信誓旦旦地跟人民百分之百保證核電的「絕對」安全，不但沒有重新思考危機處理的漏洞，更不要說全面檢討能源政策了。,07/21/16 03:44 PM
0,s10023,1,世界各科技先進國家紛紛虛心檢討本國核能安全與能源政策時，德國在幾年前就已開始討論幾座老舊核電廠的除役，及不再新增核電廠的能源政策。我們的台電與政府官員，居然還能信誓旦旦地跟人民百分之百保證核電的「絕對」安全，不但沒有重新思考危機處理的漏洞，更不要說全面檢討能源政策了。,07/21/16 03:44 PM
0,s10024,1,水力發電不符合金濟效益,07/21/16 03:44 PM
0,s10023,1,世界各科技先進國家紛紛虛心檢討本國核能安全與能源政策時，我們的台電與政府官員，居然還能信誓旦旦地跟人民百分之百保證核電的「絕對」安全，不但沒有重新思考危機處理的漏洞，更不要說全面檢討能源政策了。,07/21/16 03:44 PM
0,s10023,1,可利用其他替代發電，像是水力、太陽能、風力發電,07/21/16 03:43 PM
0,s10024,1,缺電危機，影響國計民生,07/21/16 03:42 PM
0,s10024,1,立即廢核的代價[政府提出新能源政策，在「不限電、合理電價、達成國際減碳承諾」的前提下，做到「確保核安，穩健減核，打造綠能低碳環境，逐步邁向非核家園」。事實上，我國能源幾乎全賴進口，為了確保能源穩定供應，必須推動能源多元化政策，其中也包括核能。,07/21/16 03:42 PM
0,s10023,4,終止核能發電,07/21/16 03:42 PM
0,s10024,3,立即廢核的代價政府提出新能源政策，在「不限電、合理電價、達成國際減碳承諾」的前提下，做到「確保核安，穩健減核，打造綠能低碳環境，逐步邁向非核家園」。事實上，我國能源幾乎全賴進口，為了確保能源穩定供應，必須推動能源多元化政策，其中也包括核能。,07/21/16 03:41 PM
